u,v,key,osmid,highway,maxspeed,name,oneway,reversed,length,geometry,lanes,ref,junction,width,bridge,access,tunnel,service,est_width
2990144218,1881518938,0,42880953,unclassified,20 mph,Old Park Hill,False,True,13.906785097383821,"LINESTRING (-2.5990955 51.45632, -2.5989779 51.456255, -2.5989475 51.4562356)",,,,,,,,,
2990144219,2990144218,0,295305467,service,,,False,False,3.686787997737397,"LINESTRING (-2.5990758 51.4563508, -2.5990955 51.45632)",,,,,,,,,
3001245508,1250717928,0,296335311,service,,,False,True,4.222154993736437,"LINESTRING (-2.5986041 51.4594298, -2.5985432 51.4594284)",,,,,,,,,
3001245519,546988242,0,109197326,service,,Alfred Hill,False,False,10.819967841539183,"LINESTRING (-2.5972489 51.4599123, -2.5971314 51.4598482)",,,,,,,,,
3001245519,3001245522,0,109197326,service,,Alfred Hill,False,True,8.637553148742926,"LINESTRING (-2.5972489 51.4599123, -2.5973459 51.4599611)",,,,,,,,,
3001245519,3001245524,0,296335299,service,,Alfred Hill,False,True,10.421869078976538,"LINESTRING (-2.5972489 51.4599123, -2.5971507 51.4599833)",,,,,,,,,
3001245520,3001245522,0,296335314,service,,,False,False,7.770746578235038,"LINESTRING (-2.5974417 51.4599248, -2.5973917 51.4599448, -2.5973459 51.4599611)",,,,,,,,,
3001245522,3001245519,0,109197326,service,,Alfred Hill,False,False,8.637553148742926,"LINESTRING (-2.5973459 51.4599611, -2.5972489 51.4599123)",,,,,,,,,
3001245522,1250717927,0,109197326,service,,Alfred Hill,False,True,83.49154528164075,"LINESTRING (-2.5973459 51.4599611, -2.5975831 51.4600834, -2.5978173 51.4602054, -2.5982826 51.4604334)",,,,,,,,,
3001245522,3001245520,0,296335314,service,,,False,True,7.770746578235038,"LINESTRING (-2.5973459 51.4599611, -2.5973917 51.4599448, -2.5974417 51.4599248)",,,,,,,,,
3001245524,3001245519,0,296335299,service,,Alfred Hill,False,False,10.421869078976538,"LINESTRING (-2.5971507 51.4599833, -2.5972489 51.4599123)",,,,,,,,,
3002126212,1436391229,0,37283748,primary,20 mph,Brunel Lock Road,True,False,82.10372165880351,"LINESTRING (-2.6207796 51.447542, -2.6196288 51.4473665)",1,A3029,,,,,,,
3002126212,280009062,0,296416897,service,,,False,True,33.294889793446984,"LINESTRING (-2.6207796 51.447542, -2.620804 51.447468, -2.6208109 51.4474471, -2.6208497 51.4473294, -2.6208763 51.4472487)",,,,,,,,,
3002126219,280005414,0,25683847,residential,20 mph,Oldfield Road,False,False,139.92495256437843,"LINESTRING (-2.6191632 51.4495548, -2.6198665 51.4496933, -2.6199093 51.4496886, -2.6199382 51.4496753, -2.6199605 51.4496552, -2.6201161 51.4493339, -2.6201393 51.4492975, -2.6201716 51.4492615, -2.6202446 51.4492056, -2.6204905 51.4490252)",,,,,,,,,
3002126219,280005414,1,"[25683865, 69590818]",residential,20 mph,"['Sandford Road', 'Oldfield Place']",False,True,171.9438995203598,"LINESTRING (-2.6191632 51.4495548, -2.6193912 51.4490187, -2.6194386 51.4489181, -2.6194695 51.4488612, -2.6195369 51.4487692, -2.6196183 51.4486974, -2.6197203 51.4487271, -2.6199277 51.4487905, -2.6202907 51.4489204, -2.6204905 51.4490252)",,,,,,,,,
3002126219,280005484,0,"[623206371, 25683847]",residential,"['20 mph', '30 mph']",Oldfield Road,False,True,60.2361257589196,"LINESTRING (-2.6191632 51.4495548, -2.6186825 51.44947, -2.6183268 51.4494073)",,,,,,,,,
3022068832,3022068834,0,298295134,service,,,False,True,28.451760344982524,"LINESTRING (-2.5968945 51.4511691, -2.5970828 51.4511834, -2.5973024 51.4511983)",,,,,,,,,
3022068834,3022068836,0,107437542,service,,,False,True,32.12481954961977,"LINESTRING (-2.5973024 51.4511983, -2.597275 51.4514867)",,,,,,,,,
3022068834,26174095,0,"[4320040, 107437542]","['service', 'unclassified']",20 mph,Assembly Rooms Lane,False,"[False, True]",88.41765010723174,"LINESTRING (-2.5973024 51.4511983, -2.5973255 51.4509352, -2.5971604 51.4509167, -2.5965865 51.4508525, -2.5964858 51.4508412)",,,,,,,,,
3022068834,3022068832,0,298295134,service,,,False,False,28.451760344982524,"LINESTRING (-2.5973024 51.4511983, -2.5970828 51.4511834, -2.5968945 51.4511691)",,,,,,,,,
3022068836,3022068834,0,107437542,service,,,False,False,32.12481954961977,"LINESTRING (-2.597275 51.4514867, -2.5973024 51.4511983)",,,,,,,,,
3022068836,3022068838,0,107437542,service,,,False,True,21.932623942156678,"LINESTRING (-2.597275 51.4514867, -2.5972563 51.4516836)",,,,,,,,,
3022068836,6417777708,0,298295125,service,,,False,True,26.420387105090732,"LINESTRING (-2.597275 51.4514867, -2.5969701 51.4514631, -2.5969006 51.451479)",,,,,,,,,
3022068838,3022068836,0,107437542,service,,,False,False,21.932623942156678,"LINESTRING (-2.5972563 51.4516836, -2.597275 51.4514867)",,,,,,,,,
3022068891,1894277039,0,"[575698525, 575698527, 298295111]",service,,Yard,False,True,79.03721502165438,"LINESTRING (-2.5966271 51.4573233, -2.5968944 51.4568865, -2.5969387 51.4568778, -2.596984 51.4568904, -2.5970189 51.4569001, -2.5970292 51.456903, -2.5971609 51.4569429, -2.5972491 51.4569702)",,,,,,,building_passage,,
3023519166,3023519174,0,"[565950737, 565950740, 298450695]",service,,,False,True,40.130499169082526,"LINESTRING (-2.5983976 51.4556489, -2.5982939 51.4557084, -2.598335 51.45574, -2.5985002 51.4558671, -2.5985697 51.4559206)",,,,,,,building_passage,,
3023519174,1692451188,0,25632164,secondary,20 mph,Lower Park Row,False,False,71.15231464912563,"LINESTRING (-2.5985697 51.4559206, -2.5986951 51.4558765, -2.5988117 51.455834, -2.5992456 51.455659, -2.5992631 51.4556561, -2.5992799 51.455656, -2.5992961 51.4556581, -2.5993132 51.4556617, -2.5994654 51.4556953)",,B4051,,,,,,,
3023519174,279376258,0,"[25632164, 1005325382]",secondary,20 mph,Lower Park Row,False,True,74.98106023851074,"LINESTRING (-2.5985697 51.4559206, -2.5984279 51.455967, -2.5981828 51.4560473, -2.5976975 51.4561535, -2.5975749 51.4561818)",,B4051,,,,,,,
3023519174,3023519166,0,"[565950737, 565950740, 298450695]",service,,,False,False,40.130499169082526,"LINESTRING (-2.5985697 51.4559206, -2.5985002 51.4558671, -2.598335 51.45574, -2.5982939 51.4557084, -2.5983976 51.4556489)",,,,,,,building_passage,,
3033654530,3033658134,0,299382185,service,,,False,True,5.991427097940286,"LINESTRING (-2.5987146 51.4606497, -2.5987767 51.4606872)",,,,,,,,driveway,
3033658134,3033654530,0,299382185,service,,,False,False,5.991427097940286,"LINESTRING (-2.5987767 51.4606872, -2.5987146 51.4606497)",,,,,,,,driveway,
3033658134,3033658136,0,299382185,service,,,False,True,6.603424174850955,"LINESTRING (-2.5987767 51.4606872, -2.5988436 51.4607295)",,,,,,,,driveway,
3033658134,3033658141,0,"[299382186, 445150597, 445150598]",service,,,False,True,22.6883606056404,"LINESTRING (-2.5987767 51.4606872, -2.5986766 51.4607485, -2.5985925 51.4607996, -2.5985431 51.4608302)",,,,,,,building_passage,driveway,
3033658136,3033658134,0,299382185,service,,,False,False,6.603424174850955,"LINESTRING (-2.5988436 51.4607295, -2.5987767 51.4606872)",,,,,,,,driveway,
3033658141,26167353,0,177586090,residential,20 mph,Alfred Place,False,True,29.05446682267043,"LINESTRING (-2.5985431 51.4608302, -2.5987948 51.4610392)",,,,,,,,,
3033658141,1080015179,0,177586090,residential,20 mph,Alfred Place,False,False,31.1977614715854,"LINESTRING (-2.5985431 51.4608302, -2.5983312 51.4607027, -2.598258 51.4606688, -2.5981982 51.4606537)",,,,,,,,,
3033658141,3033658134,0,"[299382186, 445150597, 445150598]",service,,,False,False,22.688360605640398,"LINESTRING (-2.5985431 51.4608302, -2.5985925 51.4607996, -2.5986766 51.4607485, -2.5987767 51.4606872)",,,,,,,building_passage,driveway,
3033658145,26167353,0,4315925,residential,20 mph,Walker Street,False,True,29.618986052668294,"LINESTRING (-2.5991418 51.4608836, -2.5987948 51.4610392)",,,,,,,,,
3033658145,3033658149,0,299382184,service,,,False,True,7.0586390243594215,"LINESTRING (-2.5991418 51.4608836, -2.5991986 51.4609363)",,,,,,,,,
3033658145,26167347,0,"[4315925, 420900902]",residential,20 mph,Walker Street,False,False,44.6351736789353,"LINESTRING (-2.5991418 51.4608836, -2.5995191 51.460715, -2.5996647 51.4606491)",,,,,,,,,
3033658149,3033658145,0,299382184,service,,,False,False,7.0586390243594215,"LINESTRING (-2.5991986 51.4609363, -2.5991418 51.4608836)",,,,,,,,,
3040085531,1227136497,0,299922756,service,,,False,True,37.474104148566504,"LINESTRING (-2.595481 51.4584538, -2.5951715 51.4583021, -2.5951993 51.4582121)",,,,,,,,,
3101157631,3101157632,0,305484327,residential,,Oxford Street,False,False,5.362943279475469,"LINESTRING (-2.6009435 51.4619677, -2.6008773 51.4619927)",,,,,,,,,
3101157632,1106626289,0,36972459,residential,20 mph,Oxford Street,False,False,5.722260290142702,"LINESTRING (-2.6008773 51.4619927, -2.6008342 51.4619488)",,,,,,,,,
3101157632,3101157631,0,305484327,residential,,Oxford Street,False,True,5.362943279475469,"LINESTRING (-2.6008773 51.4619927, -2.6009435 51.4619677)",,,,,,,,,
3101157632,429911356,0,36972459,residential,20 mph,Oxford Street,False,True,54.74151438258522,"LINESTRING (-2.6008773 51.4619927, -2.6009709 51.4620991, -2.601038 51.4621896, -2.6010937 51.4622817, -2.6011883 51.4624442)",,,,,,,,,
3303363919,6343602416,0,323551265,unclassified,,Harbourway,False,True,34.97634102257286,"LINESTRING (-2.6024436 51.4481302, -2.6024111 51.4481768, -2.6024596 51.4484388)",,,,,,,,,
3355052507,3356986401,0,624276322,tertiary,20 mph,Clifton Down,False,False,10.992959335633437,"LINESTRING (-2.6204827 51.4569691, -2.6203357 51.4569319)",2,,,,,,,,
3355052509,17705480,0,328679620,unclassified,20 mph,Clifton Down Road,True,False,20.13334262156812,"LINESTRING (-2.6204349 51.4570584, -2.6202613 51.4569132)",1,,,,,,,,
3355052509,3355052507,0,328679621,unclassified,20 mph,Clifton Down Road,True,False,10.511462277824492,"LINESTRING (-2.6204349 51.4570584, -2.6204394 51.4570401, -2.620445 51.4570276, -2.6204827 51.4569691)",1,,,,,,,,
3356986276,981808163,0,328876618,secondary,20 mph,Suspension Bridge Road,True,False,13.98855916673033,"LINESTRING (-2.6201354 51.4567086, -2.6203351 51.4566901)",1,B3129,,,,,,,
3356986276,1044211088,0,41554111,secondary,20 mph,,True,False,7.47069318334931,"LINESTRING (-2.6201354 51.4567086, -2.6201754 51.4567311, -2.6201942 51.4567626)",,,roundabout,,,,,,
3356986277,1052953619,0,4067628,secondary,20 mph,Clifton Down Road,True,False,18.27708996352948,"LINESTRING (-2.6200021 51.4567201, -2.6199261 51.4565627)",1,B3129,,,,,,,
3356986277,17705478,0,41554111,secondary,20 mph,,True,False,6.97674987419172,"LINESTRING (-2.6200021 51.4567201, -2.6200451 51.4567038, -2.6200952 51.4567006)",,,roundabout,,,,,,
3356986279,3356986277,0,41554111,secondary,20 mph,,True,False,1.7303474999696484,"LINESTRING (-2.6199862 51.4567321, -2.6200021 51.4567201)",,,roundabout,,,,,,
3356986279,21529953,0,328876592,residential,20 mph,Manilla Road,True,False,105.29717919000908,"LINESTRING (-2.6199862 51.4567321, -2.6199146 51.4567417, -2.6185429 51.4570278)",,,,,,,,,
3356986289,3356986394,0,41554111,secondary,20 mph,,True,False,7.531634324745737,"LINESTRING (-2.6201927 51.456785, -2.6201694 51.4568156, -2.6201259 51.4568359)",,,roundabout,,,,,,
3356986289,3356986401,0,436301852,tertiary,20 mph,Clifton Down,True,False,19.120059831588414,"LINESTRING (-2.6201927 51.456785, -2.6202597 51.4568605, -2.6203357 51.4569319)",1,,,,,,,,
3356986394,3356986396,0,41554111,secondary,20 mph,,True,False,1.955108734203828,"LINESTRING (-2.6201259 51.4568359, -2.6200988 51.4568408)",,,roundabout,,,,,,
3356986396,21529962,0,41554111,secondary,20 mph,,True,False,4.893527279156574,"LINESTRING (-2.6200988 51.4568408, -2.6200635 51.4568408, -2.6200299 51.456834)",,,roundabout,,,,,,
3356986396,1044211113,0,328876548,unclassified,20 mph,Clifton Down Road,True,False,23.07040171367528,"LINESTRING (-2.6200988 51.4568408, -2.6201082 51.4569116, -2.6201293 51.4570474)",1,,,,,,,,
3356986401,3355052507,0,624276322,tertiary,20 mph,Clifton Down,False,True,10.992959335633437,"LINESTRING (-2.6203357 51.4569319, -2.6204827 51.4569691)",2,,,,,,,,
3356986401,17705480,0,1352060020,tertiary,20 mph,Clifton Down,True,False,5.558456640600163,"LINESTRING (-2.6203357 51.4569319, -2.6202613 51.4569132)",1,,,,,,,,
3357011029,3357011075,0,"[328879232, 328879233, 328879234]",service,,,False,False,64.93561165555316,"LINESTRING (-2.6144359 51.454417, -2.614474 51.454448, -2.6144095 51.4545211, -2.614219 51.4546699, -2.6141423 51.4547083, -2.6140057 51.4547707, -2.6138789 51.4548388)",,,,,,,building_passage,,
3357011075,26070175,0,89079691,residential,20 mph,Clifton Road,True,False,7.978394708364374,"LINESTRING (-2.6138789 51.4548388, -2.6139418 51.4548989)",,,,,,,,,
3357011075,3357011029,0,"[328879232, 328879233, 328879234]",service,,,False,True,64.93561165555316,"LINESTRING (-2.6138789 51.4548388, -2.6140057 51.4547707, -2.6141423 51.4547083, -2.614219 51.4546699, -2.6144095 51.4545211, -2.614474 51.454448, -2.6144359 51.454417)",,,,,,,building_passage,,
3358740950,1422365721,0,329050813,service,,,False,True,36.13458399072865,"LINESTRING (-2.5957668 51.4525769, -2.5958679 51.4522581)",,,,,,,,,
3374994083,2279663502,0,218739694,cycleway,,,False,True,88.63372435129166,"LINESTRING (-2.5960749 51.4499073, -2.5948053 51.4498106)",,,,,,,,,
3377729799,279748248,0,560341931,unclassified,,Telephone Avenue,False,True,6.030717043565938,"LINESTRING (-2.5949408 51.4533247, -2.5949145 51.4533764)",,,,,,,,,
3377729799,5403893512,0,177586115,cycleway,,,False,False,80.10084953520517,"LINESTRING (-2.5949408 51.4533247, -2.5951362 51.4533227, -2.5955971 51.4533236, -2.5959204 51.4533327, -2.5959548 51.4533342, -2.5960238 51.4533333, -2.5960957 51.4533393)",2,,,,,,,,
3377729799,4245094618,0,177586115,cycleway,,,False,True,60.92882184205113,"LINESTRING (-2.5949408 51.4533247, -2.5947433 51.4533343, -2.5944889 51.4533476, -2.5942771 51.4533656, -2.5940688 51.4533907)",2,,,,,,,,
3377729799,279748246,0,"[25661978, 560341931, 679915366, 679915367]","['unclassified', 'pedestrian']",,Telephone Avenue,False,"[False, True]",132.99656659621945,"LINESTRING (-2.5949408 51.4533247, -2.5949654 51.4532866, -2.5949768 51.4532704, -2.5950002 51.4532369, -2.5951096 51.4530676, -2.5952943 51.4528021, -2.5953279 51.4527524, -2.5954625 51.4527874, -2.5961794 51.4529738)",,,,,,,,,
3380845801,3380845804,0,98497788,residential,20 mph,Hampton Road,False,False,4.686709508489235,"LINESTRING (-2.6038291 51.4627194, -2.6038587 51.4627573)",,,,,,,,,
3380845801,1139494217,0,98497788,residential,20 mph,Hampton Road,False,True,20.69498803758973,"LINESTRING (-2.6038291 51.4627194, -2.6037797 51.4626563, -2.6036786 51.462559)",,,,,,,,,
3380845804,158387705,0,98497788,residential,20 mph,Hampton Road,False,False,22.288453317631934,"LINESTRING (-2.6038587 51.4627573, -2.6039996 51.4629375)",,,,,,,,,
3380845804,3380845801,0,98497788,residential,20 mph,Hampton Road,False,True,4.686709508489235,"LINESTRING (-2.6038587 51.4627573, -2.6038291 51.4627194)",,,,,,,,,
3380845804,3380845807,0,331035285,service,,,True,False,12.749789246807422,"LINESTRING (-2.6038587 51.4627573, -2.6036786 51.4627809)",,,,,,,,,
3380845807,3380845801,0,331035286,service,,,True,False,12.468795445871596,"LINESTRING (-2.6036786 51.4627809, -2.6038291 51.4627194)",,,,,,,,,
3380845807,3380845809,0,331035287,service,,,False,False,49.51729786316688,"LINESTRING (-2.6036786 51.4627809, -2.603591 51.4627769, -2.6029929 51.462894)",,,,,,,,parking_aisle,
3380845809,3380845807,0,331035287,service,,,False,True,49.51729786316688,"LINESTRING (-2.6029929 51.462894, -2.603591 51.4627769, -2.6036786 51.4627809)",,,,,,,,parking_aisle,
3460374403,3460374415,0,"[338884636, 338884638, 338884639]",service,,,False,True,33.63364369020164,"LINESTRING (-2.6049903 51.454733, -2.6052014 51.4548541, -2.6053037 51.4549056, -2.6053562 51.4549315)",,,,,,,building_passage,,
3460374415,21529982,0,4067417,residential,20 mph,Berkeley Square,True,False,30.285385202547204,"LINESTRING (-2.6053562 51.4549315, -2.6056458 51.4547275)",,,,,,,,,
3460374415,3460374403,0,"[338884636, 338884638, 338884639]",service,,,False,False,33.63364369020164,"LINESTRING (-2.6053562 51.4549315, -2.6053037 51.4549056, -2.6052014 51.4548541, -2.6049903 51.454733)",,,,,,,building_passage,,
3524311935,3524311936,0,345780632,service,,,False,False,42.63995820009172,"LINESTRING (-2.6163207 51.4633018, -2.6158202 51.463525)",,,,,,,,alley,
3524311936,822708030,0,68330213,residential,20 mph,Miles Road,False,False,34.08996115760353,"LINESTRING (-2.6158202 51.463525, -2.6155246 51.4632799)",,,,,,,,,
3524311936,5312527697,0,68330213,residential,20 mph,Miles Road,False,True,132.43468450756342,"LINESTRING (-2.6158202 51.463525, -2.6169898 51.4644671)",,,,,,,,,
3524311936,3524311935,0,345780632,service,,,False,True,42.63995820009172,"LINESTRING (-2.6158202 51.463525, -2.6163207 51.4633018)",,,,,,,,alley,
3582048494,462977732,0,37283365,primary,30 mph,Hotwell Road,False,True,39.73708138364188,"LINESTRING (-2.6093728 51.4502899, -2.6088379 51.4504187)",2,A4,,,,,,,
3582048494,972935740,0,352409890,pedestrian,,Porto Quay,False,True,6.326081238805565,"LINESTRING (-2.6093728 51.4502899, -2.6093567 51.4502339)",,,,,,,,,
3582048494,832782020,0,37283365,primary,30 mph,Hotwell Road,False,False,287.08401534643866,"LINESTRING (-2.6093728 51.4502899, -2.609837 51.4501881, -2.6121937 51.4496366, -2.6124046 51.4496073, -2.6127353 51.4495678, -2.6131533 51.4495345, -2.6132474 51.449527, -2.6133112 51.4495221)",2,A4,,,,,,,
3584572341,974624804,0,431992575,residential,,College Square,False,True,15.517395881321795,"LINESTRING (-2.6018063 51.4514761, -2.6017802 51.4513375)",,,,,,,,,
3584572356,26104404,0,352696293,service,,,False,True,8.635626033234482,"LINESTRING (-2.6024048 51.4523029, -2.6024549 51.4523118, -2.6025246 51.4523243)",,,,,,,,,
3584572362,5499934253,0,186168749,unclassified,20 mph,Saint George's Road,False,True,0.8574690446086018,"LINESTRING (-2.602155 51.4532294, -2.6021614 51.4532228)",2,,,,,,,,
3584572362,3584572371,0,352696280,unclassified,20 mph,Saint George's Road,False,False,15.166480510800536,"LINESTRING (-2.602155 51.4532294, -2.6020425 51.4533464)",1,,,,,,,,
3584572362,3584572371,1,352696294,cycleway,,,True,False,16.032707894179563,"LINESTRING (-2.602155 51.4532294, -2.6021568 51.4532486, -2.6020747 51.4533384, -2.6020425 51.4533464)",,,,,,,,,
3584572365,1968626159,0,"[352696288, 352696290, 352696287]",service,,,False,True,49.37709619062698,"LINESTRING (-2.6029132 51.4532074, -2.6026755 51.4530481, -2.6025391 51.4529565, -2.6025225 51.4529467, -2.6024235 51.4528849)",,,,,,,building_passage,,
3584572371,3584572362,0,352696280,unclassified,20 mph,Saint George's Road,False,True,15.166480510800536,"LINESTRING (-2.6020425 51.4533464, -2.602155 51.4532294)",1,,,,,,,,
3584572371,26159334,0,352696281,unclassified,20 mph,Saint George's Road,False,False,3.441819437775471,"LINESTRING (-2.6020425 51.4533464, -2.6020171 51.453373)",2,,,,,,,,
3683449012,412366732,0,25663302,secondary,20 mph,,False,False,9.76180838340142,"LINESTRING (-2.6015694 51.4553477, -2.6014289 51.4553542)",2,B4051,,,,,,,
3683449012,1692444818,0,25663302,secondary,20 mph,,False,True,2.3221188706589926,"LINESTRING (-2.6015694 51.4553477, -2.6016029 51.4553471)",2,B4051,,,,,,,
3683449014,412366732,0,193802635,secondary,20 mph,Park Row,False,True,21.7931673486329,"LINESTRING (-2.601119 51.4553877, -2.6014289 51.4553542)",2,B4051,,,,,,,
3683449014,2267242235,0,193802635,secondary,20 mph,Park Row,False,False,70.25395276360777,"LINESTRING (-2.601119 51.4553877, -2.6009848 51.4554008, -2.600829 51.4554169, -2.6005476 51.4554488, -2.6001842 51.455492, -2.6001212 51.4554997)",2,B4051,,,,,,,
